Easting,Northing,Elevation
355789.142,8548201.821,87.989
355819.428,8548201.821,88.331
355849.715,8548201.821,88.673
355880.001,8548201.821,89.015
355910.288,8548201.821,89.357
355940.574,8548201.821,89.699
355970.860,8548201.821,90.041
356001.147,8548201.821,90.383
356031.433,8548201.821,90.725
356061.720,8548201.821,91.067
356092.006,8548201.821,91.409
356122.292,8548201.821,91.751
356152.579,8548201.821,92.093
356182.865,8548201.821,92.435
356213.152,8548201.821,92.776
356243.438,8548201.821,93.118
356273.724,8548201.821,93.460
356304.011,8548201.821,93.802
356334.297,8548201.821,94.144
356364.584,8548201.821,94.486
356394.870,8548201.821,94.828
356425.156,8548201.821,95.170
356455.443,8548201.821,95.512
356485.729,8548201.821,95.854
356516.015,8548201.821,96.196
356546.302,8548201.821,96.538
356576.588,8548201.821,96.880
356606.875,8548201.821,97.222
356637.161,8548201.821,97.564
356667.447,8548201.821,97.905
353214.799,8548171.534,58.925
353245.085,8548171.534,59.267
353275.372,8548171.534,59.609
353305.658,8548171.534,59.951
353335.945,8548171.534,60.293
353366.231,8548171.534,60.635
353396.517,8548171.534,60.977
353426.804,8548171.534,61.319
353457.090,8548171.534,61.661
353487.376,8548171.534,62.002
353517.663,8548171.534,62.344
353547.949,8548171.534,62.686
353578.236,8548171.534,63.028
353608.522,8548171.534,63.370
353638.808,8548171.534,63.712
353669.095,8548171.534,64.054
353699.381,8548171.534,64.396
353729.668,8548171.534,64.738
353759.954,8548171.534,65.080
353790.240,8548171.534,65.422
353820.527,8548171.534,65.764
353850.813,8548171.534,66.106
353881.100,8548171.534,66.448
353911.386,8548171.534,66.790
353941.672,8548171.534,67.131
353971.959,8548171.534,67.473
354002.245,8548171.534,67.815
354032.531,8548171.534,68.157
354062.818,8548171.534,68.499
354093.104,8548171.534,68.841
354123.391,8548171.534,69.183
354153.677,8548171.534,69.525
354183.963,8548171.534,69.867
354214.250,8548171.534,70.209
354244.536,8548171.534,70.551
354274.823,8548171.534,70.893
354305.109,8548171.534,71.235
354335.395,8548171.534,71.577
354365.682,8548171.534,71.919
354395.968,8548171.534,72.260
354426.255,8548171.534,72.602
354456.541,8548171.534,72.944
354486.827,8548171.534,73.286
354517.114,8548171.534,73.628
354547.400,8548171.534,73.970
354577.687,8548171.534,74.312
354607.973,8548171.534,74.654
354638.259,8548171.534,74.996
354668.546,8548171.534,75.338
354698.832,8548171.534,75.680
354729.118,8548171.534,76.022
354759.405,8548171.534,76.364
354789.691,8548171.534,76.706
354819.978,8548171.534,77.048
354850.264,8548171.534,77.389
354880.550,8548171.534,77.731
354910.837,8548171.534,78.073
354941.123,8548171.534,78.415
354971.410,8548171.534,78.757
355001.696,8548171.534,79.099
355031.982,8548171.534,79.441
355062.269,8548171.534,79.783
355092.555,8548171.534,80.125
355122.842,8548171.534,80.467
355153.128,8548171.534,80.809
355183.414,8548171.534,81.151
355213.701,8548171.534,81.493
355243.987,8548171.534,81.835
355274.273,8548171.534,82.177
355304.560,8548171.534,82.518
355334.846,8548171.534,82.860
355365.133,8548171.534,83.202
355395.419,8548171.534,83.544
355425.705,8548171.534,83.886
355455.992,8548171.534,84.228
355486.278,8548171.534,84.570
355516.565,8548171.534,84.912
355546.851,8548171.534,85.254
355577.137,8548171.534,85.596
355607.424,8548171.534,85.938
355637.710,8548171.534,86.280
355667.997,8548171.534,86.622
355698.283,8548171.534,86.964
355728.569,8548171.534,87.306
355758.856,8548171.534,87.647
355789.142,8548171.534,87.989
355819.428,8548171.534,88.331
355849.715,8548171.534,88.673
355880.001,8548171.534,89.015
355910.288,8548171.534,89.357
355940.574,8548171.534,89.699
355970.860,8548171.534,90.041
356001.147,8548171.534,90.383
356031.433,8548171.534,90.725
356061.720,8548171.534,91.067
356092.006,8548171.534,91.409
356122.292,8548171.534,91.751
356152.579,8548171.534,92.093
356182.865,8548171.534,92.435
356213.152,8548171.534,92.776
356243.438,8548171.534,93.118
356273.724,8548171.534,93.460
356304.011,8548171.534,93.802
356334.297,8548171.534,94.144
356364.584,8548171.534,94.486
356394.870,8548171.534,94.828
356425.156,8548171.534,95.170
356455.443,8548171.534,95.512
356485.729,8548171.534,95.854
356516.015,8548171.534,96.196
356546.302,8548171.534,96.538
356576.588,8548171.534,96.880
356606.875,8548171.534,97.222
356637.161,8548171.534,97.564
356667.447,8548171.534,97.905
353214.799,8548141.248,58.925
353245.085,8548141.248,59.267
353275.372,8548141.248,59.609
353305.658,8548141.248,59.951
353335.945,8548141.248,60.293
353366.231,8548141.248,60.635
353396.517,8548141.248,60.977
353426.804,8548141.248,61.319
353457.090,8548141.248,61.661
353487.376,8548141.248,62.002
353517.663,8548141.248,62.344
353547.949,8548141.248,62.686
353578.236,8548141.248,63.028
353608.522,8548141.248,63.370
353638.808,8548141.248,63.712
353669.095,8548141.248,64.054
353699.381,8548141.248,64.396
353729.668,8548141.248,64.738
353759.954,8548141.248,65.080
353790.240,8548141.248,65.422
353820.527,8548141.248,65.764
353850.813,8548141.248,66.106
353881.100,8548141.248,66.448
353911.386,8548141.248,66.790
353941.672,8548141.248,67.131
353971.959,8548141.248,67.473
354002.245,8548141.248,67.815
354032.531,8548141.248,68.157
354062.818,8548141.248,68.499
354093.104,8548141.248,68.841
354123.391,8548141.248,69.183
354153.677,8548141.248,69.525
354183.963,8548141.248,69.867
354214.250,8548141.248,70.209
354244.536,8548141.248,70.551
354274.823,8548141.248,70.893
354305.109,8548141.248,71.235
354335.395,8548141.248,71.577
354365.682,8548141.248,71.919
354395.968,8548141.248,72.260
354426.255,8548141.248,72.602
354456.541,8548141.248,72.944
354486.827,8548141.248,73.286
354517.114,8548141.248,73.628
354547.400,8548141.248,73.970
354577.687,8548141.248,74.312
354607.973,8548141.248,74.654
354638.259,8548141.248,74.996
354668.546,8548141.248,75.338
354698.832,8548141.248,75.680
354729.118,8548141.248,76.022
354759.405,8548141.248,76.364
354789.691,8548141.248,76.706
354819.978,8548141.248,77.048
354850.264,8548141.248,77.389
354880.550,8548141.248,77.731
354910.837,8548141.248,78.073
354941.123,8548141.248,78.415
354971.410,8548141.248,78.757
355001.696,8548141.248,79.099
355031.982,8548141.248,79.441
355062.269,8548141.248,79.783
355092.555,8548141.248,80.125
355122.842,8548141.248,80.467
355153.128,8548141.248,80.809
355183.414,8548141.248,81.151
355213.701,8548141.248,81.493
355243.987,8548141.248,81.835
355274.273,8548141.248,82.177
355304.560,8548141.248,82.518
355334.846,8548141.248,82.860
355365.133,8548141.248,83.202
355395.419,8548141.248,83.544
355425.705,8548141.248,83.886
355455.992,8548141.248,84.228
355486.278,8548141.248,84.570
355516.565,8548141.248,84.912
355546.851,8548141.248,85.254
355577.137,8548141.248,85.596
355607.424,8548141.248,85.938
355637.710,8548141.248,86.280
355667.997,8548141.248,86.622
355698.283,8548141.248,86.964
355728.569,8548141.248,87.306
355758.856,8548141.248,87.647
355789.142,8548141.248,87.989
355819.428,8548141.248,88.331
355849.715,8548141.248,88.673
355880.001,8548141.248,89.015
355910.288,8548141.248,89.357
355940.574,8548141.248,89.699
355970.860,8548141.248,90.041
356001.147,8548141.248,90.383
356031.433,8548141.248,90.725
356061.720,8548141.248,91.067
356092.006,8548141.248,91.409
356122.292,8548141.248,91.751
356152.579,8548141.248,92.093
356182.865,8548141.248,92.435
356213.152,8548141.248,92.776
356243.438,8548141.248,93.118
356273.724,8548141.248,93.460
356304.011,8548141.248,93.802
356334.297,8548141.248,94.144
356364.584,8548141.248,94.486
356394.870,8548141.248,94.828
356425.156,8548141.248,95.170
356455.443,8548141.248,95.512
356485.729,8548141.248,95.854
356516.015,8548141.248,96.196
356546.302,8548141.248,96.538
356576.588,8548141.248,96.880
356606.875,8548141.248,97.222
356637.161,8548141.248,97.564
356667.447,8548141.248,97.905
353214.799,8548110.962,58.925
353245.085,8548110.962,59.267
353275.372,8548110.962,59.609
353305.658,8548110.962,59.951
353335.945,8548110.962,60.293
353366.231,8548110.962,60.635
353396.517,8548110.962,60.977
353426.804,8548110.962,61.319
353457.090,8548110.962,61.661
353487.376,8548110.962,62.002
353517.663,8548110.962,62.344
353547.949,8548110.962,62.686
353578.236,8548110.962,63.028
353608.522,8548110.962,63.370
353638.808,8548110.962,63.712
353669.095,8548110.962,64.054
353699.381,8548110.962,64.396
353729.668,8548110.962,64.738
353759.954,8548110.962,65.080
353790.240,8548110.962,65.422
353820.527,8548110.962,65.764
353850.813,8548110.962,66.106
353881.100,8548110.962,66.448
353911.386,8548110.962,66.790
353941.672,8548110.962,67.131
353971.959,8548110.962,67.473
354002.245,8548110.962,67.815
354032.531,8548110.962,68.157
354062.818,8548110.962,68.499
354093.104,8548110.962,68.841
354123.391,8548110.962,69.183
354153.677,8548110.962,69.525
354183.963,8548110.962,69.867
354214.250,8548110.962,70.209
354244.536,8548110.962,70.551
354274.823,8548110.962,70.893
354305.109,8548110.962,71.235
354335.395,8548110.962,71.577
354365.682,8548110.962,71.919
354395.968,8548110.962,72.260
354426.255,8548110.962,72.602
354456.541,8548110.962,72.944
354486.827,8548110.962,73.286
354517.114,8548110.962,73.628
354547.400,8548110.962,73.970
354577.687,8548110.962,74.312
354607.973,8548110.962,74.654
354638.259,8548110.962,74.996
354668.546,8548110.962,75.338
354698.832,8548110.962,75.680
354729.118,8548110.962,76.022
354759.405,8548110.962,76.364
354789.691,8548110.962,76.706
354819.978,8548110.962,77.048
354850.264,8548110.962,77.389
354880.550,8548110.962,77.731
354910.837,8548110.962,78.073
354941.123,8548110.962,78.415
354971.410,8548110.962,78.757
355001.696,8548110.962,79.099
355031.982,8548110.962,79.441
355062.269,8548110.962,79.783
355092.555,8548110.962,80.125
355122.842,8548110.962,80.467
355153.128,8548110.962,80.809
355183.414,8548110.962,81.151
355213.701,8548110.962,81.493
355243.987,8548110.962,81.835
355274.273,8548110.962,82.177
355304.560,8548110.962,82.518
355334.846,8548110.962,82.860
355365.133,8548110.962,83.202
355395.419,8548110.962,83.544
355425.705,8548110.962,83.886
355455.992,8548110.962,84.228
355486.278,8548110.962,84.570
355516.565,8548110.962,84.912
355546.851,8548110.962,85.254
355577.137,8548110.962,85.596
355607.424,8548110.962,85.938
355637.710,8548110.962,86.280
355667.997,8548110.962,86.622
355698.283,8548110.962,86.964
355728.569,8548110.962,87.306
355758.856,8548110.962,87.647
355789.142,8548110.962,87.989
355819.428,8548110.962,88.331
355849.715,8548110.962,88.673
355880.001,8548110.962,89.015
355910.288,8548110.962,89.357
355940.574,8548110.962,89.699
355970.860,8548110.962,90.041
356001.147,8548110.962,90.383
356031.433,8548110.962,90.725
356061.720,8548110.962,91.067
356092.006,8548110.962,91.409
356122.292,8548110.962,91.751
356152.579,8548110.962,92.093
356182.865,8548110.962,92.435
356213.152,8548110.962,92.776
356243.438,8548110.962,93.118
356273.724,8548110.962,93.460
356304.011,8548110.962,93.802
356334.297,8548110.962,94.144
356364.584,8548110.962,94.486
356394.870,8548110.962,94.828
356425.156,8548110.962,95.170
356455.443,8548110.962,95.512
356485.729,8548110.962,95.854
356516.015,8548110.962,96.196
356546.302,8548110.962,96.538
356576.588,8548110.962,96.880
356606.875,8548110.962,97.222
356637.161,8548110.962,97.564
356667.447,8548110.962,97.905
353214.799,8548080.675,58.925
353245.085,8548080.675,59.267
353275.372,8548080.675,59.609
353305.658,8548080.675,59.951
353335.945,8548080.675,60.293
353366.231,8548080.675,60.635
353396.517,8548080.675,60.977
353426.804,8548080.675,61.319
353457.090,8548080.675,61.661
353487.376,8548080.675,62.002
353517.663,8548080.675,62.344
353547.949,8548080.675,62.686
353578.236,8548080.675,63.028
353608.522,8548080.675,63.370
353638.808,8548080.675,63.712
353669.095,8548080.675,64.054
353699.381,8548080.675,64.396
353729.668,8548080.675,64.738
353759.954,8548080.675,65.080
353790.240,8548080.675,65.422
353820.527,8548080.675,65.764
353850.813,8548080.675,66.106
353881.100,8548080.675,66.448
353911.386,8548080.675,66.790
353941.672,8548080.675,67.131
353971.959,8548080.675,67.473
354002.245,8548080.675,67.815
354032.531,8548080.675,68.157
354062.818,8548080.675,68.499
354093.104,8548080.675,68.841
354123.391,8548080.675,69.183
354153.677,8548080.675,69.525
354183.963,8548080.675,69.867
354214.250,8548080.675,70.209
354244.536,8548080.675,70.551
354274.823,8548080.675,70.893
354305.109,8548080.675,71.235
354335.395,8548080.675,71.577
354365.682,8548080.675,71.919
354395.968,8548080.675,72.260
354426.255,8548080.675,72.602
354456.541,8548080.675,72.944
354486.827,8548080.675,73.286
354517.114,8548080.675,73.628
354547.400,8548080.675,73.970
354577.687,8548080.675,74.312
354607.973,8548080.675,74.654
354638.259,8548080.675,74.996
354668.546,8548080.675,75.338
354698.832,8548080.675,75.680
354729.118,8548080.675,76.022
354759.405,8548080.675,76.364
354789.691,8548080.675,76.706
354819.978,8548080.675,77.048
354850.264,8548080.675,77.389
354880.550,8548080.675,77.731
354910.837,8548080.675,78.073
354941.123,8548080.675,78.415
354971.410,8548080.675,78.757
355001.696,8548080.675,79.099
355031.982,8548080.675,79.441
355062.269,8548080.675,79.783
355092.555,8548080.675,80.125
355122.842,8548080.675,80.467
355153.128,8548080.675,80.809
355183.414,8548080.675,81.151
355213.701,8548080.675,81.493
355243.987,8548080.675,81.835
355274.273,8548080.675,82.177
355304.560,8548080.675,82.518
355334.846,8548080.675,82.860
355365.133,8548080.675,83.202
355395.419,8548080.675,83.544
355425.705,8548080.675,83.886
355455.992,8548080.675,84.228
355486.278,8548080.675,84.570
355516.565,8548080.675,84.912
355546.851,8548080.675,85.254
355577.137,8548080.675,85.596
355607.424,8548080.675,85.938
355637.710,8548080.675,86.280
355667.997,8548080.675,86.622
355698.283,8548080.675,86.964
355728.569,8548080.675,87.306
355758.856,8548080.675,87.647
355789.142,8548080.675,87.989
355819.428,8548080.675,88.331
355849.715,8548080.675,88.673
355880.001,8548080.675,89.015
355910.288,8548080.675,89.357
355940.574,8548080.675,89.699
355970.860,8548080.675,90.041
356001.147,8548080.675,90.383
356031.433,8548080.675,90.725
356061.720,8548080.675,91.067
356092.006,8548080.675,91.409
356122.292,8548080.675,91.751
356152.579,8548080.675,92.093
356182.865,8548080.675,92.435
356213.152,8548080.675,92.776
356243.438,8548080.675,93.118
356273.724,8548080.675,93.460
356304.011,8548080.675,93.802
356334.297,8548080.675,94.144
356364.584,8548080.675,94.486
356394.870,8548080.675,94.828
356425.156,8548080.675,95.170
356455.443,8548080.675,95.512
356485.729,8548080.675,95.854
356516.015,8548080.675,96.196
356546.302,8548080.675,96.538
356576.588,8548080.675,96.880
356606.875,8548080.675,97.222
356637.161,8548080.675,97.564
356667.447,8548080.675,97.905
353214.799,8548050.389,58.925
353245.085,8548050.389,59.267
353275.372,8548050.389,59.609
353305.658,8548050.389,59.951
353335.945,8548050.389,60.293
353366.231,8548050.389,60.635
353396.517,8548050.389,60.977
353426.804,8548050.389,61.319
353457.090,8548050.389,61.661
353487.376,8548050.389,62.002
353517.663,8548050.389,62.344
353547.949,8548050.389,62.686
353578.236,8548050.389,63.028
353608.522,8548050.389,63.370
353638.808,8548050.389,63.712
353669.095,8548050.389,64.054
353699.381,8548050.389,64.396
353729.668,8548050.389,64.738
353759.954,8548050.389,65.080
353790.240,8548050.389,65.422
353820.527,8548050.389,65.764
353850.813,8548050.389,66.106
353881.100,8548050.389,66.448
353911.386,8548050.389,66.790
353941.672,8548050.389,67.131
353971.959,8548050.389,67.473
354002.245,8548050.389,67.815
354032.531,8548050.389,68.157
354062.818,8548050.389,68.499
354093.104,8548050.389,68.841
354123.391,8548050.389,69.183
354153.677,8548050.389,69.525
354183.963,8548050.389,69.867
354214.250,8548050.389,70.209
354244.536,8548050.389,70.551
354274.823,8548050.389,70.893
354305.109,8548050.389,71.235
354335.395,8548050.389,71.577
354365.682,8548050.389,71.919
354395.968,8548050.389,72.260
354426.255,8548050.389,72.602
354456.541,8548050.389,72.944
354486.827,8548050.389,73.286
354517.114,8548050.389,73.628
354547.400,8548050.389,73.970
354577.687,8548050.389,74.312
354607.973,8548050.389,74.654
354638.259,8548050.389,74.996
354668.546,8548050.389,75.338
354698.832,8548050.389,75.680
354729.118,8548050.389,76.022
354759.405,8548050.389,76.364
354789.691,8548050.389,76.706
354819.978,8548050.389,77.048
354850.264,8548050.389,77.389
354880.550,8548050.389,77.731
354910.837,8548050.389,78.073
354941.123,8548050.389,78.415
354971.410,8548050.389,78.757
355001.696,8548050.389,79.099
355031.982,8548050.389,79.441
355062.269,8548050.389,79.783
355092.555,8548050.389,80.125
355122.842,8548050.389,80.467
355153.128,8548050.389,80.809
355183.414,8548050.389,81.151
355213.701,8548050.389,81.493
355243.987,8548050.389,81.835
355274.273,8548050.389,82.177
355304.560,8548050.389,82.518
355334.846,8548050.389,82.860
355365.133,8548050.389,83.202
355395.419,8548050.389,83.544
355425.705,8548050.389,83.886
355455.992,8548050.389,84.228
355486.278,8548050.389,84.570
355516.565,8548050.389,84.912
355546.851,8548050.389,85.254
355577.137,8548050.389,85.596
355607.424,8548050.389,85.938
355637.710,8548050.389,86.280
355667.997,8548050.389,86.622
355698.283,8548050.389,86.964
355728.569,8548050.389,87.306
355758.856,8548050.389,87.647
355789.142,8548050.389,87.989
355819.428,8548050.389,88.331
355849.715,8548050.389,88.673
355880.001,8548050.389,89.015
355910.288,8548050.389,89.357
355940.574,8548050.389,89.699
355970.860,8548050.389,90.041
356001.147,8548050.389,90.383
356031.433,8548050.389,90.725
356061.720,8548050.389,91.067
356092.006,8548050.389,91.409
356122.292,8548050.389,91.751
356152.579,8548050.389,92.093
356182.865,8548050.389,92.435
356213.152,8548050.389,92.776
356243.438,8548050.389,93.118
356273.724,8548050.389,93.460
356304.011,8548050.389,93.802
356334.297,8548050.389,94.144
356364.584,8548050.389,94.486
356394.870,8548050.389,94.828
356425.156,8548050.389,95.170
356455.443,8548050.389,95.512
356485.729,8548050.389,95.854
356516.015,8548050.389,96.196
356546.302,8548050.389,96.538
356576.588,8548050.389,96.880
356606.875,8548050.389,97.222
356637.161,8548050.389,97.564
356667.447,8548050.389,97.905
353214.799,8548020.102,58.925
353245.085,8548020.102,59.267
353275.372,8548020.102,59.609
353305.658,8548020.102,59.951
353335.945,8548020.102,60.293
353366.231,8548020.102,60.635
353396.517,8548020.102,60.977
353426.804,8548020.102,61.319
353457.090,8548020.102,61.661
353487.376,8548020.102,62.002
353517.663,8548020.102,62.344
353547.949,8548020.102,62.686
353578.236,8548020.102,63.028
353608.522,8548020.102,63.370
353638.808,8548020.102,63.712
353669.095,8548020.102,64.054
353699.381,8548020.102,64.396
353729.668,8548020.102,64.738
353759.954,8548020.102,65.080
353790.240,8548020.102,65.422
353820.527,8548020.102,65.764
353850.813,8548020.102,66.106
353881.100,8548020.102,66.448
353911.386,8548020.102,66.790
353941.672,8548020.102,67.131
353971.959,8548020.102,67.473
354002.245,8548020.102,67.815
354032.531,8548020.102,68.157
354062.818,8548020.102,68.499
354093.104,8548020.102,68.841
354123.391,8548020.102,69.183
354153.677,8548020.102,69.525
354183.963,8548020.102,69.867
354214.250,8548020.102,70.209
354244.536,8548020.102,70.551
354274.823,8548020.102,70.893
354305.109,8548020.102,71.235
354335.395,8548020.102,71.577
354365.682,8548020.102,71.919
354395.968,8548020.102,72.260
354426.255,8548020.102,72.602
354456.541,8548020.102,72.944
354486.827,8548020.102,73.286
354517.114,8548020.102,73.628
354547.400,8548020.102,73.970
354577.687,8548020.102,74.312
354607.973,8548020.102,74.654
354638.259,8548020.102,74.996
354668.546,8548020.102,75.338
354698.832,8548020.102,75.680
354729.118,8548020.102,76.022
354759.405,8548020.102,76.364
354789.691,8548020.102,76.706
354819.978,8548020.102,77.048
354850.264,8548020.102,77.389
354880.550,8548020.102,77.731
354910.837,8548020.102,78.073
354941.123,8548020.102,78.415
354971.410,8548020.102,78.757
355001.696,8548020.102,79.099
355031.982,8548020.102,79.441
355062.269,8548020.102,79.783
355092.555,8548020.102,80.125
355122.842,8548020.102,80.467
355153.128,8548020.102,80.809
355183.414,8548020.102,81.151
355213.701,8548020.102,81.493
355243.987,8548020.102,81.835
355274.273,8548020.102,82.177
355304.560,8548020.102,82.518
355334.846,8548020.102,82.860
355365.133,8548020.102,83.202
355395.419,8548020.102,83.544
355425.705,8548020.102,83.886
355455.992,8548020.102,84.228
355486.278,8548020.102,84.570
355516.565,8548020.102,84.912
355546.851,8548020.102,85.254
355577.137,8548020.102,85.596
355607.424,8548020.102,85.938
355637.710,8548020.102,86.280
355667.997,8548020.102,86.622
355698.283,8548020.102,86.964
355728.569,8548020.102,87.306
355758.856,8548020.102,87.647
355789.142,8548020.102,87.989
355819.428,8548020.102,88.331
355849.715,8548020.102,88.673
355880.001,8548020.102,89.015
355910.288,8548020.102,89.357
355940.574,8548020.102,89.699
355970.860,8548020.102,90.041
356001.147,8548020.102,90.383
356031.433,8548020.102,90.725
356061.720,8548020.102,91.067
356092.006,8548020.102,91.409
356122.292,8548020.102,91.751
356152.579,8548020.102,92.093
356182.865,8548020.102,92.435
356213.152,8548020.102,92.776
356243.438,8548020.102,93.118
356273.724,8548020.102,93.460
356304.011,8548020.102,93.802
356334.297,8548020.102,94.144
356364.584,8548020.102,94.486
356394.870,8548020.102,94.828
356425.156,8548020.102,95.170
356455.443,8548020.102,95.512
356485.729,8548020.102,95.854
356516.015,8548020.102,96.196
356546.302,8548020.102,96.538
356576.588,8548020.102,96.880
356606.875,8548020.102,97.222
356637.161,8548020.102,97.564
356667.447,8548020.102,97.905
353214.799,8547989.816,58.925
353245.085,8547989.816,59.267
353275.372,8547989.816,59.609
353305.658,8547989.816,59.951
353335.945,8547989.816,60.293
353366.231,8547989.816,60.635
353396.517,8547989.816,60.977
353426.804,8547989.816,61.319
353457.090,8547989.816,61.661
353487.376,8547989.816,62.002
353517.663,8547989.816,62.344
353547.949,8547989.816,62.686
353578.236,8547989.816,63.028
353608.522,8547989.816,63.370
353638.808,8547989.816,63.712
353669.095,8547989.816,64.054
353699.381,8547989.816,64.396
353729.668,8547989.816,64.738
353759.954,8547989.816,65.080
353790.240,8547989.816,65.422
353820.527,8547989.816,65.764
353850.813,8547989.816,66.106
353881.100,8547989.816,66.448
353911.386,8547989.816,66.790
353941.672,8547989.816,67.131
353971.959,8547989.816,67.473
354002.245,8547989.816,67.815
354032.531,8547989.816,68.157
354062.818,8547989.816,68.499
354093.104,8547989.816,68.841
354123.391,8547989.816,69.183
354153.677,8547989.816,69.525
354183.963,8547989.816,69.867
354214.250,8547989.816,70.209
354244.536,8547989.816,70.551
354274.823,8547989.816,70.893
354305.109,8547989.816,71.235
354335.395,8547989.816,71.577
354365.682,8547989.816,71.919
354395.968,8547989.816,72.260
354426.255,8547989.816,72.602
354456.541,8547989.816,72.944
354486.827,8547989.816,73.286
354517.114,8547989.816,73.628
354547.400,8547989.816,73.970
354577.687,8547989.816,74.312
354607.973,8547989.816,74.654
354638.259,8547989.816,74.996
354668.546,8547989.816,75.338
354698.832,8547989.816,75.680
354729.118,8547989.816,76.022
354759.405,8547989.816,76.364
354789.691,8547989.816,76.706
354819.978,8547989.816,77.048
354850.264,8547989.816,77.389
354880.550,8547989.816,77.731
354910.837,8547989.816,78.073
354941.123,8547989.816,78.415
354971.410,8547989.816,78.757
355001.696,8547989.816,79.099
355031.982,8547989.816,79.441
355062.269,8547989.816,79.783
355092.555,8547989.816,80.125
355122.842,8547989.816,80.467
355153.128,8547989.816,80.809
355183.414,8547989.816,81.151
355213.701,8547989.816,81.493
355243.987,8547989.816,81.835
355274.273,8547989.816,82.177
355304.560,8547989.816,82.518
355334.846,8547989.816,82.860
355365.133,8547989.816,83.202
355395.419,8547989.816,83.544
355425.705,8547989.816,83.886
355455.992,8547989.816,84.228
355486.278,8547989.816,84.570
355516.565,8547989.816,84.912
355546.851,8547989.816,85.254
355577.137,8547989.816,85.596
355607.424,8547989.816,85.938
355637.710,8547989.816,86.280
355667.997,8547989.816,86.622
355698.283,8547989.816,86.964
355728.569,8547989.816,87.306
355758.856,8547989.816,87.647
355789.142,8547989.816,87.989
355819.428,8547989.816,88.331
355849.715,8547989.816,88.673
355880.001,8547989.816,89.015
355910.288,8547989.816,89.357
355940.574,8547989.816,89.699
355970.860,8547989.816,90.041
356001.147,8547989.816,90.383
356031.433,8547989.816,90.725
356061.720,8547989.816,91.067
356092.006,8547989.816,91.409
356122.292,8547989.816,91.751
356152.579,8547989.816,92.093
356182.865,8547989.816,92.435
356213.152,8547989.816,92.776
356243.438,8547989.816,93.118
356273.724,8547989.816,93.460
356304.011,8547989.816,93.802
356334.297,8547989.816,94.144
356364.584,8547989.816,94.486
356394.870,8547989.816,94.828
356425.156,8547989.816,95.170
356455.443,8547989.816,95.512
356485.729,8547989.816,95.854
356516.015,8547989.816,96.196
356546.302,8547989.816,96.538
356576.588,8547989.816,96.880
356606.875,8547989.816,97.222
356637.161,8547989.816,97.564
356667.447,8547989.816,97.905
353214.799,8547959.530,58.925
353245.085,8547959.530,59.267
353275.372,8547959.530,59.609
353305.658,8547959.530,59.951
353335.945,8547959.530,60.293
353366.231,8547959.530,60.635
353396.517,8547959.530,60.977
353426.804,8547959.530,61.319
353457.090,8547959.530,61.661
353487.376,8547959.530,62.002
353517.663,8547959.530,62.344
353547.949,8547959.530,62.686
353578.236,8547959.530,63.028
353608.522,8547959.530,63.370
353638.808,8547959.530,63.712
353669.095,8547959.530,64.054
353699.381,8547959.530,64.396
353729.668,8547959.530,64.738
353759.954,8547959.530,65.080
353790.240,8547959.530,65.422
353820.527,8547959.530,65.764
353850.813,8547959.530,66.106
353881.100,8547959.530,66.448
353911.386,8547959.530,66.790
353941.672,8547959.530,67.131
353971.959,8547959.530,67.473
354002.245,8547959.530,67.815
354032.531,8547959.530,68.157
354062.818,8547959.530,68.499
354093.104,8547959.530,68.841
354123.391,8547959.530,69.183
354153.677,8547959.530,69.525
354183.963,8547959.530,69.867
354214.250,8547959.530,70.209
354244.536,8547959.530,70.551
354274.823,8547959.530,70.893
354305.109,8547959.530,71.235
354335.395,8547959.530,71.577
354365.682,8547959.530,71.919
354395.968,8547959.530,72.260
354426.255,8547959.530,72.602
354456.541,8547959.530,72.944
354486.827,8547959.530,73.286
354517.114,8547959.530,73.628
354547.400,8547959.530,73.970
354577.687,8547959.530,74.312
354607.973,8547959.530,74.654
354638.259,8547959.530,74.996
354668.546,8547959.530,75.338
354698.832,8547959.530,75.680
354729.118,8547959.530,76.022
354759.405,8547959.530,76.364
354789.691,8547959.530,76.706
354819.978,8547959.530,77.048
354850.264,8547959.530,77.389
354880.550,8547959.530,77.731
354910.837,8547959.530,78.073
354941.123,8547959.530,78.415
354971.410,8547959.530,78.757
355001.696,8547959.530,79.099
355031.982,8547959.530,79.441
355062.269,8547959.530,79.783
355092.555,8547959.530,80.125
355122.842,8547959.530,80.467
355153.128,8547959.530,80.809
355183.414,8547959.530,81.151
355213.701,8547959.530,81.493
355243.987,8547959.530,81.835
355274.273,8547959.530,82.177
355304.560,8547959.530,82.518
355334.846,8547959.530,82.860
355365.133,8547959.530,83.202
355395.419,8547959.530,83.544
355425.705,8547959.530,83.886
355455.992,8547959.530,84.228
355486.278,8547959.530,84.570
355516.565,8547959.530,84.912
355546.851,8547959.530,85.254
355577.137,8547959.530,85.596
355607.424,8547959.530,85.938
355637.710,8547959.530,86.280
355667.997,8547959.530,86.622
355698.283,8547959.530,86.964
355728.569,8547959.530,87.306
355758.856,8547959.530,87.647
355789.142,8547959.530,87.989
355819.428,8547959.530,88.331
355849.715,8547959.530,88.673
355880.001,8547959.530,89.015
355910.288,8547959.530,89.357
355940.574,8547959.530,89.699
355970.860,8547959.530,90.041
356001.147,8547959.530,90.383
356031.433,8547959.530,90.725
356061.720,8547959.530,91.067
356092.006,8547959.530,91.409
356122.292,8547959.530,91.751
