obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol
oname:freyberg6_otype:arr_i:1_j:8,37.55638,1.0,freyberg6,1,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:1_j:9,37.19908,1.0,freyberg6,1,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:0,38.70429,1.0,freyberg6,20,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:1,38.68594,1.0,freyberg6,20,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:10,35.39029,1.0,freyberg6,20,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:11,35.25317,1.0,freyberg6,20,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:12,35.07923,1.0,freyberg6,20,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:13,34.84502,1.0,freyberg6,20,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:14,34.46359,1.0,freyberg6,20,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:15,34.53693,1.0,freyberg6,20,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:16,34.7073,1.0,freyberg6,20,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:17,34.81075,1.0,freyberg6,20,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:18,34.87618,1.0,freyberg6,20,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:19,34.90707,1.0,freyberg6,20,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:2,38.66126,1.0,freyberg6,20,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:3,38.62647,1.0,freyberg6,20,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:4,-999.99,1.0,freyberg6,20,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:5,-999.99,1.0,freyberg6,20,5,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:6,-999.99,1.0,freyberg6,20,6,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:7,-999.99,1.0,freyberg6,20,7,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:8,35.59138,1.0,freyberg6,20,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:20_j:9,35.50567,1.0,freyberg6,20,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:0,38.41091,1.0,freyberg6,21,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:1,38.3652,1.0,freyberg6,21,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:10,35.3866,1.0,freyberg6,21,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:11,35.24531,1.0,freyberg6,21,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:12,35.07921,1.0,freyberg6,21,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:13,34.88532,1.0,freyberg6,21,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:14,34.67675,1.0,freyberg6,21,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:15,34.57041,1.0,freyberg6,21,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:16,34.70801,1.0,freyberg6,21,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:17,34.80054,1.0,freyberg6,21,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:18,34.86222,1.0,freyberg6,21,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:19,34.89323,1.0,freyberg6,21,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:2,38.29404,1.0,freyberg6,21,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:3,38.24077,1.0,freyberg6,21,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:4,-999.99,1.0,freyberg6,21,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:5,-999.99,1.0,freyberg6,21,5,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:6,35.94866,1.0,freyberg6,21,6,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:7,35.84795,1.0,freyberg6,21,7,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:8,35.66359,1.0,freyberg6,21,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:21_j:9,35.53081,1.0,freyberg6,21,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:0,38.07532,1.0,freyberg6,22,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:1,38.02578,1.0,freyberg6,22,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:10,35.37436,1.0,freyberg6,22,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:11,35.23216,1.0,freyberg6,22,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:12,35.07811,1.0,freyberg6,22,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:13,34.91525,1.0,freyberg6,22,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:14,34.74779,1.0,freyberg6,22,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:15,34.59128,1.0,freyberg6,22,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:16,34.71188,1.0,freyberg6,22,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:17,34.79452,1.0,freyberg6,22,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:18,34.85119,1.0,freyberg6,22,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:19,34.88055,1.0,freyberg6,22,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:2,37.9332,1.0,freyberg6,22,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:3,37.77814,1.0,freyberg6,22,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:4,37.45466,1.0,freyberg6,22,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:5,-999.99,1.0,freyberg6,22,5,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:6,36.01084,1.0,freyberg6,22,6,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:7,35.87942,1.0,freyberg6,22,7,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:8,35.69375,1.0,freyberg6,22,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:22_j:9,35.53532,1.0,freyberg6,22,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:0,37.79069,1.0,freyberg6,23,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:1,37.71784,1.0,freyberg6,23,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:10,35.33989,1.0,freyberg6,23,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:11,35.20013,1.0,freyberg6,23,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:12,35.06164,1.0,freyberg6,23,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:13,34.91654,1.0,freyberg6,23,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:14,34.76609,1.0,freyberg6,23,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:15,34.59561,1.0,freyberg6,23,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:16,34.7099,1.0,freyberg6,23,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:17,34.78643,1.0,freyberg6,23,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:18,34.84048,1.0,freyberg6,23,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:19,34.8679,1.0,freyberg6,23,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:2,37.60618,1.0,freyberg6,23,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:3,37.42113,1.0,freyberg6,23,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:4,37.09756,1.0,freyberg6,23,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:5,36.58766,1.0,freyberg6,23,5,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:6,36.16804,1.0,freyberg6,23,6,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:7,35.90465,1.0,freyberg6,23,7,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:8,35.70521,1.0,freyberg6,23,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:23_j:9,35.50984,1.0,freyberg6,23,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:0,37.50672,1.0,freyberg6,24,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:1,37.43169,1.0,freyberg6,24,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:10,35.2666,1.0,freyberg6,24,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:11,35.1405,1.0,freyberg6,24,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:12,35.02263,1.0,freyberg6,24,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:13,34.89685,1.0,freyberg6,24,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:14,34.7577,1.0,freyberg6,24,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:15,34.58798,1.0,freyberg6,24,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:16,34.7017,1.0,freyberg6,24,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:17,34.77479,1.0,freyberg6,24,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:18,34.82676,1.0,freyberg6,24,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:19,34.8529,1.0,freyberg6,24,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:2,37.30625,1.0,freyberg6,24,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:3,37.1352,1.0,freyberg6,24,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:4,36.82088,1.0,freyberg6,24,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:5,36.44771,1.0,freyberg6,24,5,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:6,36.14847,1.0,freyberg6,24,6,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:7,35.88707,1.0,freyberg6,24,7,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:8,35.66223,1.0,freyberg6,24,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:24_j:9,35.44237,1.0,freyberg6,24,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:0,37.24366,1.0,freyberg6,25,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:1,37.17414,1.0,freyberg6,25,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:10,35.12502,1.0,freyberg6,25,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:11,35.04873,1.0,freyberg6,25,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:12,34.96626,1.0,freyberg6,25,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:13,34.86202,1.0,freyberg6,25,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:14,34.73623,1.0,freyberg6,25,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:15,34.57284,1.0,freyberg6,25,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:16,34.68559,1.0,freyberg6,25,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:17,34.75813,1.0,freyberg6,25,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:18,34.80926,1.0,freyberg6,25,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:19,34.83502,1.0,freyberg6,25,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:2,37.05736,1.0,freyberg6,25,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:3,36.8374,1.0,freyberg6,25,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:4,36.58668,1.0,freyberg6,25,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:5,36.31193,1.0,freyberg6,25,5,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:6,36.05642,1.0,freyberg6,25,6,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:7,35.80258,1.0,freyberg6,25,7,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:8,35.57185,1.0,freyberg6,25,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:25_j:9,35.34458,1.0,freyberg6,25,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:0,36.9927,1.0,freyberg6,26,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:1,36.93068,1.0,freyberg6,26,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:10,34.83438,1.0,freyberg6,26,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:11,34.9351,1.0,freyberg6,26,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:12,34.90436,1.0,freyberg6,26,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:13,34.82095,1.0,freyberg6,26,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:14,34.70731,1.0,freyberg6,26,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:15,34.55262,1.0,freyberg6,26,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:16,34.66562,1.0,freyberg6,26,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:17,34.73775,1.0,freyberg6,26,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:18,34.78605,1.0,freyberg6,26,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:19,34.81217,1.0,freyberg6,26,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:2,36.80474,1.0,freyberg6,26,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:3,36.62935,1.0,freyberg6,26,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:4,36.39134,1.0,freyberg6,26,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:5,36.15435,1.0,freyberg6,26,5,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:6,35.91047,1.0,freyberg6,26,6,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:7,35.68769,1.0,freyberg6,26,7,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:8,35.46298,1.0,freyberg6,26,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:26_j:9,35.2133,1.0,freyberg6,26,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:0,36.77768,1.0,freyberg6,27,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:1,36.71148,1.0,freyberg6,27,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:10,34.98825,1.0,freyberg6,27,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:11,34.93111,1.0,freyberg6,27,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:12,34.86828,1.0,freyberg6,27,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:13,34.7825,1.0,freyberg6,27,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:14,34.67507,1.0,freyberg6,27,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:15,34.529,1.0,freyberg6,27,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:16,34.64038,1.0,freyberg6,27,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:17,34.7121,1.0,freyberg6,27,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:18,34.76019,1.0,freyberg6,27,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:19,34.78547,1.0,freyberg6,27,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:2,36.58475,1.0,freyberg6,27,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:3,36.41663,1.0,freyberg6,27,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:4,36.19322,1.0,freyberg6,27,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:5,35.9661,1.0,freyberg6,27,5,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:6,35.73338,1.0,freyberg6,27,6,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:7,35.54269,1.0,freyberg6,27,7,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:8,35.36604,1.0,freyberg6,27,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:27_j:9,35.17808,1.0,freyberg6,27,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:0,36.57933,1.0,freyberg6,28,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:1,36.50139,1.0,freyberg6,28,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:10,34.99375,1.0,freyberg6,28,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:11,34.90684,1.0,freyberg6,28,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:12,34.82746,1.0,freyberg6,28,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:13,34.7392,1.0,freyberg6,28,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:14,34.63745,1.0,freyberg6,28,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:15,34.50122,1.0,freyberg6,28,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:16,34.61048,1.0,freyberg6,28,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:17,34.68146,1.0,freyberg6,28,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:18,34.72956,1.0,freyberg6,28,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:19,34.7553,1.0,freyberg6,28,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:2,36.38333,1.0,freyberg6,28,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:3,36.2116,1.0,freyberg6,28,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:4,35.98703,1.0,freyberg6,28,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:5,35.74767,1.0,freyberg6,28,5,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:6,35.48888,1.0,freyberg6,28,6,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:7,35.37196,1.0,freyberg6,28,7,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:8,35.25585,1.0,freyberg6,28,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:28_j:9,35.12259,1.0,freyberg6,28,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:0,36.39572,1.0,freyberg6,29,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:1,36.31781,1.0,freyberg6,29,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:10,34.93714,1.0,freyberg6,29,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:11,34.84856,1.0,freyberg6,29,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:12,34.76571,1.0,freyberg6,29,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:13,34.68206,1.0,freyberg6,29,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:14,34.5894,1.0,freyberg6,29,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:15,34.46863,1.0,freyberg6,29,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:16,34.57437,1.0,freyberg6,29,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:17,34.64586,1.0,freyberg6,29,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:18,34.69419,1.0,freyberg6,29,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:19,34.71975,1.0,freyberg6,29,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:2,36.18928,1.0,freyberg6,29,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:3,36.01295,1.0,freyberg6,29,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:4,35.80225,1.0,freyberg6,29,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:5,35.52066,1.0,freyberg6,29,5,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:6,35.08551,1.0,freyberg6,29,6,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:7,35.18798,1.0,freyberg6,29,7,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:8,35.13364,1.0,freyberg6,29,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:29_j:9,35.03838,1.0,freyberg6,29,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:0,39.46794,1.0,freyberg6,2,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:1,39.39617,1.0,freyberg6,2,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:10,36.83072,1.0,freyberg6,2,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:11,36.51499,1.0,freyberg6,2,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:12,36.1822,1.0,freyberg6,2,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:13,35.83409,1.0,freyberg6,2,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:14,35.48026,1.0,freyberg6,2,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:15,35.06054,1.0,freyberg6,2,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:16,35.1792,1.0,freyberg6,2,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:17,35.24882,1.0,freyberg6,2,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:18,35.29452,1.0,freyberg6,2,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:19,35.31855,1.0,freyberg6,2,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:2,39.24343,1.0,freyberg6,2,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:3,39.01768,1.0,freyberg6,2,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:4,38.79304,1.0,freyberg6,2,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:5,38.514,1.0,freyberg6,2,5,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:6,38.17374,1.0,freyberg6,2,6,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:7,37.87084,1.0,freyberg6,2,7,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:8,37.52058,1.0,freyberg6,2,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:2_j:9,37.17212,1.0,freyberg6,2,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:0,36.25251,1.0,freyberg6,30,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:1,36.16941,1.0,freyberg6,30,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:10,34.8416,1.0,freyberg6,30,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:11,34.75701,1.0,freyberg6,30,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:12,34.67896,1.0,freyberg6,30,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:13,34.60544,1.0,freyberg6,30,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:14,34.52934,1.0,freyberg6,30,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:15,34.42871,1.0,freyberg6,30,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:16,34.53343,1.0,freyberg6,30,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:17,34.60486,1.0,freyberg6,30,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:18,34.65415,1.0,freyberg6,30,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:19,34.67969,1.0,freyberg6,30,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:2,36.03685,1.0,freyberg6,30,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:3,35.87284,1.0,freyberg6,30,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:4,35.65164,1.0,freyberg6,30,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:5,35.44119,1.0,freyberg6,30,5,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:6,35.20368,1.0,freyberg6,30,6,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:7,35.11366,1.0,freyberg6,30,7,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:8,35.02868,1.0,freyberg6,30,8,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:30_j:9,34.93515,1.0,freyberg6,30,9,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:0,36.17052,1.0,freyberg6,31,0,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:1,36.04028,1.0,freyberg6,31,1,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:10,34.71411,1.0,freyberg6,31,10,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:11,34.6295,1.0,freyberg6,31,11,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:12,34.55849,1.0,freyberg6,31,12,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:13,34.50293,1.0,freyberg6,31,13,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:14,34.45217,1.0,freyberg6,31,14,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:15,34.38105,1.0,freyberg6,31,15,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:16,34.48482,1.0,freyberg6,31,16,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:17,34.55891,1.0,freyberg6,31,17,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:18,34.60953,1.0,freyberg6,31,18,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:19,34.6376,1.0,freyberg6,31,19,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:2,35.89247,1.0,freyberg6,31,2,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:3,35.69094,1.0,freyberg6,31,3,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:4,35.51767,1.0,freyberg6,31,4,freyberg6,arr,,,
oname:freyberg6_otype:arr_i:31_j:5,35.32797,1.0,freyberg6,31,5,freyberg6,arr,,,
