obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,observed,standard_deviation
oname:sfrtd_otype:lst_usecol:gage-1_time:4138.5,-439.2106479550471,0.0,oname:sfrtd_otype:lst_usecol:gage-1,,,sfrtd,lst,4138.5,,gage-1,,
oname:sfrtd_otype:lst_usecol:gage-1_time:4169.5,-228.94810603655608,0.0,oname:sfrtd_otype:lst_usecol:gage-1,,,sfrtd,lst,4169.5,,gage-1,,
oname:sfrtd_otype:lst_usecol:gage-1_time:4199.5,-214.22987498412795,0.0,oname:sfrtd_otype:lst_usecol:gage-1,,,sfrtd,lst,4199.5,,gage-1,,
oname:sfrtd_otype:lst_usecol:gage-1_time:4230.5,-179.53703536889498,0.0,oname:sfrtd_otype:lst_usecol:gage-1,,,sfrtd,lst,4230.5,,gage-1,,
oname:sfrtd_otype:lst_usecol:gage-1_time:4261.5,-389.899795888512,0.0,oname:sfrtd_otype:lst_usecol:gage-1,,,sfrtd,lst,4261.5,,gage-1,,
oname:sfrtd_otype:lst_usecol:gage-1_time:4291.5,-624.1383512176089,0.0,oname:sfrtd_otype:lst_usecol:gage-1,,,sfrtd,lst,4291.5,,gage-1,,
oname:sfrtd_otype:lst_usecol:gage-1_time:4322.5,-911.0079537531258,0.0,oname:sfrtd_otype:lst_usecol:gage-1,,,sfrtd,lst,4322.5,,gage-1,,
oname:sfrtd_otype:lst_usecol:gage-1_time:4352.5,-1076.3002600165737,0.0,oname:sfrtd_otype:lst_usecol:gage-1,,,sfrtd,lst,4352.5,,gage-1,,
oname:sfrtd_otype:lst_usecol:gage-1_time:4383.5,-1315.6582195923386,0.0,oname:sfrtd_otype:lst_usecol:gage-1,,,sfrtd,lst,4383.5,,gage-1,,
oname:sfrtd_otype:lst_usecol:headwater_time:3652.5,0.0,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,3652.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:3683.5,83.34807173490981,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,3683.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:3712.5,-6.567036617320127,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,3712.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:3743.5,-170.39467822126403,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,3743.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:3773.5,-305.29595798671903,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,3773.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:3804.5,-347.3532500713552,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,3804.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:3834.5,-348.43162046385805,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,3834.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:3865.5,-40.312373566004,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,3865.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:3896.5,257.9547381822789,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,3896.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:3926.5,557.4800016315005,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,3926.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:3957.5,801.0215393791216,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,3957.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:3987.5,923.4321232952016,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,3987.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4018.5,902.2009721328018,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4018.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4049.5,754.8673532486509,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4049.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4077.5,536.6784405512955,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4077.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4108.5,277.4709054399967,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4108.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4138.5,78.88628390267081,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4138.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4169.5,-8.739855265710048,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4169.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4199.5,-10.378580991948184,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4199.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4230.5,242.65197114358693,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4230.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4261.5,521.6381139582113,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4261.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4291.5,805.5322763992409,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4291.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4322.5,1035.282040862798,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4322.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4352.5,1141.7805660562924,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4352.5,,headwater,,
oname:sfrtd_otype:lst_usecol:headwater_time:4383.5,1144.4168671421153,0.0,oname:sfrtd_otype:lst_usecol:headwater,,,sfrtd,lst,4383.5,,headwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:3652.5,0.0,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,3652.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:3683.5,31.1617803592726,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,3683.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:3712.5,-40.31804922967535,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,3712.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:3743.5,-165.7387482757117,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,3743.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:3773.5,-266.3565819946948,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,3773.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:3804.5,-290.4847531711598,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,3804.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:3834.5,-291.9421339545129,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,3834.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:3865.5,-27.79816170103595,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,3865.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:3896.5,214.28098592927927,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,3896.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:3926.5,452.1176312659485,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,3926.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:3957.5,640.7138075266917,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,3957.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:3987.5,741.877576841744,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,3987.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4018.5,736.2906678308391,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4018.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4049.5,634.9957467642373,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4049.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4077.5,475.06355517659154,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4077.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4108.5,284.59034159260216,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4108.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4138.5,140.92505559306449,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4138.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4169.5,86.47836810443198,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4169.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4199.5,83.49343578927835,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4199.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4230.5,310.4582583882725,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4230.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4261.5,538.0423244741764,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4261.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4291.5,763.6110746243168,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4291.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4322.5,941.0460489377776,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4322.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4352.5,1021.663614975074,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4352.5,,tailwater,,
oname:sfrtd_otype:lst_usecol:tailwater_time:4383.5,1027.656253922511,0.0,oname:sfrtd_otype:lst_usecol:tailwater,,,sfrtd,lst,4383.5,,tailwater,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:3652.5,0.0,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,3652.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:3683.5,-0.02886436,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,3683.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:3712.5,0.0238722200000012,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,3712.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:3743.5,0.123624620000001,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,3743.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:3773.5,0.2110247700000016,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,3773.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:3804.5,0.2449961399999978,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,3804.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:3834.5,0.1975583400000005,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,3834.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:3865.5,0.0649038999999973,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,3865.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:3896.5,-0.1244425399999968,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,3896.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:3926.5,-0.3222031600000008,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,3926.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:3957.5,-0.4918596700000037,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,3957.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:3987.5,-0.5884549700000008,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,3987.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4018.5,-0.5949196500000014,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4018.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4049.5,-0.5148497500000033,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4049.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4077.5,-0.384290049999997,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4077.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4108.5,-0.219283070000003,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4108.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4138.5,-0.0868520000000003,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4138.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4169.5,-0.0202068800000034,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4169.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4199.5,-0.0451672900000019,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4199.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4230.5,-0.1609005600000017,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4230.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4261.5,-0.3373789099999982,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4261.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4291.5,-0.5249936200000036,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4291.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4322.5,-0.6857827899999975,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4322.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4352.5,-0.7702732400000016,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4352.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-13-10_time:4383.5,-0.7232901300000023,0.0,oname:hdstd_otype:lst_usecol:trgw-0-13-10,,,hdstd,lst,4383.5,,trgw-0-13-10,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:3652.5,0.0,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,3652.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:3683.5,-0.0192362899999949,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,3683.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:3712.5,0.0209736100000057,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,3712.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:3743.5,0.0910440800000031,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,3743.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:3773.5,0.147300400000006,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,3773.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:3804.5,0.1613714000000001,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,3804.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:3834.5,0.1175689599999998,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,3834.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:3865.5,0.0150820200000012,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,3865.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:3896.5,-0.1209808300000006,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,3896.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:3926.5,-0.2557211899999956,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,3926.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:3957.5,-0.3633041499999976,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,3957.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:3987.5,-0.4143467099999967,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,3987.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4018.5,-0.4001648699999975,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4018.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4049.5,-0.3288013899999953,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4049.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4077.5,-0.2283726999999942,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4077.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4108.5,-0.1113641799999953,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4108.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4138.5,-0.0245680399999983,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4138.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4169.5,0.0107041300000005,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4169.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4199.5,-0.0190910999999971,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4199.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4230.5,-0.1109674199999943,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4230.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4261.5,-0.2390625299999982,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4261.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4291.5,-0.367521399999994,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4291.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4322.5,-0.4696717200000009,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4322.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4352.5,-0.5139159800000002,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4352.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-15-16_time:4383.5,-0.4631762399999957,0.0,oname:hdstd_otype:lst_usecol:trgw-0-15-16,,,hdstd,lst,4383.5,,trgw-0-15-16,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3652.5,0.0,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,3652.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3683.5,0.0070564899999965,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,3683.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3712.5,0.0578784099999936,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,3712.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3743.5,0.1296531999999999,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,3743.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3773.5,0.1868301899999949,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,3773.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3804.5,0.206735799999997,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,3804.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3834.5,0.1749270599999945,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,3834.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3865.5,0.0911922299999972,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,3865.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3896.5,-0.0242096600000039,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,3896.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3926.5,-0.141159690000002,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,3926.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3957.5,-0.2373456200000063,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,3957.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:3987.5,-0.2847566400000048,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,3987.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4018.5,-0.2751783100000011,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4018.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4049.5,-0.2152233300000006,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4049.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4077.5,-0.1287029300000028,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4077.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4108.5,-0.0256922500000058,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4108.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4138.5,0.0532397499999959,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4138.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4169.5,0.0892507499999979,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4169.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4199.5,0.0688965799999934,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4199.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4230.5,-0.0057393100000027,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4230.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4261.5,-0.1137969600000019,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4261.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4291.5,-0.2246261500000059,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4291.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4322.5,-0.3152671200000014,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4322.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4352.5,-0.3578279700000024,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4352.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-15_time:4383.5,-0.319213910000002,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-15,,,hdstd,lst,4383.5,,trgw-0-2-15,,
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3652.5,0.0,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,,,hdstd,lst,3652.5,,trgw-0-2-9,,
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3683.5,0.0139457800000002,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,,,hdstd,lst,3683.5,,trgw-0-2-9,,
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3712.5,0.1014757799999941,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,,,hdstd,lst,3712.5,,trgw-0-2-9,,
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3743.5,0.2349101099999941,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,,,hdstd,lst,3743.5,,trgw-0-2-9,,
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3773.5,0.3540901099999942,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,,,hdstd,lst,3773.5,,trgw-0-2-9,,
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3804.5,0.4177224699999939,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,,,hdstd,lst,3804.5,,trgw-0-2-9,,
oname:hdstd_otype:lst_usecol:trgw-0-2-9_time:3834.5,0.3913342899999961,0.0,oname:hdstd_otype:lst_usecol:trgw-0-2-9,,,hdstd,lst,3834.5,,trgw-0-2-9,,
